home_pos,home_value,home_score_form,home_concede_form,away_pos,away_value,away_score_form,away_concede_form,home_result_score,away_result_score
1,1415,2.0,7,9,1314,4,5,2,1
16,1284,1.3333333333333333,8,5,1366,4,5,0,2
19,1232,1.3333333333333333,9,11,1279,4,5,2,2
20,1211,0.3333333333333333,8,2,1389,3,2,1,2
14,1307,2.3333333333333335,1,17,1312,2,4,2,0
1,1476,2.6666666666666665,3,14,1262,4,5,4,0
7,1382,1.3333333333333333,3,15,1274,3,8,3,1
11,1275,1.3333333333333333,4,1,1413,6,6,3,3
4,1418,3.0,1,16,1316,5,6,1,0
3,1439,1.3333333333333333,2,18,1319,2,8,0,0
12,1338,0.3333333333333333,5,6,1358,7,4,2,0
12,1246,2.0,3,8,1286,2,1,0,1
10,1336,0.6666666666666666,2,19,1316,4,5,4,1
9,1331,0.3333333333333333,6,20,1269,2,5,3,0
7,1455,2.6666666666666665,2,17,1307,8,3,0,1
13,1277,0.3333333333333333,5,15,1276,3,5,3,1
5,1336,1.3333333333333333,5,1,1485,7,3,2,3
4,1422,2.0,4,9,1321,1,7,3,0
17,1330,1.3333333333333333,4,20,1268,2,4,4,0
1,1410,2.6666666666666665,5,2,1384,5,2,0,2
11,1283,1.6666666666666667,2,2,1476,7,6,0,2
8,1267,0.3333333333333333,5,5,1312,5,3,2,0
15,1320,1.6666666666666667,6,14,1268,2,6,1,0
12,1252,0.6666666666666666,3,15,1283,1,3,4,1
10,1338,0.6666666666666666,4,6,1385,11,5,0,1
18,1332,1.3333333333333333,4,12,1272,1,4,2,2
7,1472,2.6666666666666665,3,17,1304,2,5,4,0
3,1478,2.6666666666666665,6,16,1316,7,6,3,1
17,1301,0.0,5,1,1403,9,3,2,3
14,1276,0.6666666666666666,3,4,1418,4,5,0,3
4,1356,2.0,3,7,1446,8,4,2,0
18,1268,1.3333333333333333,6,10,1338,2,3,1,1
15,1283,0.6666666666666666,7,8,1286,5,5,0,0
2,1439,1.3333333333333333,1,19,1297,3,8,1,2
6,1381,2.6666666666666665,8,18,1309,4,4,3,1
12,1265,1.3333333333333333,6,11,1279,7,2,0,1
9,1335,0.0,9,13,1249,3,2,1,2
3,1467,2.3333333333333335,5,20,1290,2,8,2,2
5,1356,2.3333333333333335,1,11,1281,5,0,2,3
4,1373,1.0,6,11,1260,5,4,3,1
1,1415,2.6666666666666665,2,3,1486,8,2,3,2
15,1259,1.6666666666666667,3,1,1458,9,1,0,1
16,1311,1.3333333333333333,5,6,1324,8,7,3,3
20,1326,1.0,9,4,1356,9,1,0,1
10,1335,1.6666666666666667,4,9,1319,0,11,1,0
8,1279,2.3333333333333335,7,19,1293,6,12,0,1
18,1347,1.0,9,17,1302,2,4,1,0
12,1283,1.3333333333333333,1,14,1280,3,10,1,0
6,1347,1.0,7,20,1320,2,6,5,1
5,1356,3.0,3,4,1387,3,9,3,0
11,1255,1.3333333333333333,4,1,1408,12,4,1,2
3,1480,3.0,1,8,1273,10,5,4,1
17,1301,1.3333333333333333,7,16,1298,5,6,0,1
9,1313,0.3333333333333333,7,6,1432,6,4,0,4
12,1271,1.0,3,15,1280,7,5,1,0
19,1281,2.3333333333333335,11,13,1283,1,1,0,3
12,1260,1.0,8,18,1323,2,8,1,2
1,1455,2.0,2,10,1335,8,2,3,0
19,1325,0.3333333333333333,4,11,1265,3,6,1,2
20,1298,0.6666666666666666,8,5,1337,8,3,1,3
1,1410,3.6666666666666665,4,6,1383,3,7,4,0
7,1440,0.6666666666666666,6,12,1284,6,5,4,1
17,1286,0.6666666666666666,6,18,1284,7,9,3,3
13,1285,1.6666666666666667,7,15,1320,5,5,3,0
10,1338,2.6666666666666665,3,13,1277,3,4,1,0
8,1293,2.3333333333333335,5,9,1326,1,4,4,0
15,1276,0.0,2,1,1440,10,1,1,0
4,1374,1.0,8,3,1482,10,0,1,1
11,1257,0.3333333333333333,6,13,1285,3,6,2,1
2,1410,4.0,3,18,1335,1,6,2,1
8,1344,1.6666666666666667,2,5,1337,6,3,0,3
7,1455,1.6666666666666667,3,2,1482,8,0,0,3
4,1374,0.3333333333333333,7,15,1285,4,6,2,2
11,1288,1.6666666666666667,2,10,1307,5,2,1,4
5,1387,0.3333333333333333,5,9,1293,5,5,3,2
1,1450,2.3333333333333335,2,4,1401,5,2,6,0
13,1301,1.3333333333333333,9,18,1327,1,6,2,0
8,1344,1.6666666666666667,2,17,1278,1,2,1,0
3,1460,1.0,0,20,1308,3,6,5,0
12,1285,1.6666666666666667,6,16,1284,3,5,2,0
5,1337,1.0,2,14,1286,5,7,3,2
19,1269,1.3333333333333333,4,2,1410,10,3,3,6
12,1268,1.3333333333333333,5,6,1445,5,3,0,2
7,1470,1.6666666666666667,0,2,1410,10,5,0,3
5,1405,0.3333333333333333,5,2,1404,4,2,0,1
13,1287,1.6666666666666667,5,2,1475,1,1,0,2
14,1269,1.6666666666666667,6,16,1299,2,5,1,2
18,1331,1.3333333333333333,6,16,1283,1,4,0,0
11,1332,0.6666666666666666,2,12,1268,5,2,3,1
8,1302,0.6666666666666666,6,15,1221,3,5,4,2
20,1307,1.0,7,8,1320,5,5,1,0
6,1337,0.3333333333333333,2,18,1264,3,6,2,1
10,1288,1.3333333333333333,2,1,1447,8,1,1,0
17,1319,1.0,5,6,1463,4,2,0,3
15,1299,0.6666666666666666,6,12,1336,2,2,1,1
16,1276,1.3333333333333333,4,9,1312,2,6,0,1
18,1271,0.0,5,20,1318,4,7,3,1
1,1449,1.6666666666666667,2,5,1391,5,1,4,0
5,1363,1.6666666666666667,1,19,1265,0,7,1,0
14,1270,2.3333333333333335,5,16,1281,3,5,1,1
11,1288,0.0,3,15,1292,1,2,4,1
12,1338,1.0,4,3,1425,5,6,1,0
11,1285,2.0,1,8,1335,1,7,1,4
20,1353,1.6666666666666667,6,1,1469,5,1,1,3
6,1352,0.6666666666666666,3,10,1268,7,1,1,0
9,1312,1.3333333333333333,5,2,1382,12,6,0,3
8,1348,0.0,10,13,1295,1,4,1,0
4,1382,3.0,4,12,1274,4,3,4,3
14,1304,0.3333333333333333,4,5,1390,6,1,1,0
16,1309,1.0,5,20,1329,4,8,1,1
3,1482,1.6666666666666667,2,14,1338,5,4,1,0
19,1258,0.6666666666666666,4,11,1285,3,2,0,4
2,1402,1.0,5,18,1321,4,2,4,1
15,1281,1.3333333333333333,3,6,1478,3,4,0,2
1,1466,1.6666666666666667,1,6,1362,2,6,1,0
10,1263,2.0,0,8,1312,6,2,3,1
14,1337,1.3333333333333333,4,10,1272,5,2,1,1
9,1336,0.0,6,5,1414,3,6,0,4
2,1421,1.6666666666666667,7,7,1464,5,4,0,0
20,1302,0.6666666666666666,7,4,1378,10,2,2,3
10,1339,1.3333333333333333,0,16,1229,1,2,2,0
12,1278,1.0,2,8,1298,7,4,0,1
19,1264,0.6666666666666666,6,10,1297,5,7,0,0
17,1314,1.6666666666666667,8,1,1463,4,0,1,1
5,1423,1.6666666666666667,7,6,1376,3,6,1,0
7,1474,1.3333333333333333,5,20,1279,0,7,2,2
4,1376,2.3333333333333335,3,2,1425,6,2,5,1
17,1326,2.0,2,11,1277,1,3,0,2
9,1298,2.3333333333333335,4,12,1331,2,3,2,2
15,1205,0.6666666666666666,2,3,1457,9,4,0,0
12,1281,0.6666666666666666,2,18,1313,5,6,3,1
1,1462,1.3333333333333333,1,8,1311,3,4,3,0
11,1294,2.3333333333333335,7,12,1337,3,3,0,2
10,1273,1.0,5,19,1266,4,7,3,0
2,1444,3.6666666666666665,3,3,1465,5,1,0,1
16,1317,1.3333333333333333,6,4,1376,11,5,1,1
1,1405,2.0,3,16,1263,2,2,2,0
18,1338,1.0,3,12,1243,3,5,2,0
8,1318,1.0,3,14,1328,7,3,0,3
11,1328,1.0,7,7,1454,5,3,2,1
12,1270,0.0,4,6,1408,6,6,1,1
20,1305,0.3333333333333333,8,9,1297,5,4,0,3
5,1356,1.0,5,10,1300,7,7,2,1
18,1268,0.6666666666666666,8,12,1321,1,2,2,1
5,1413,2.3333333333333335,2,1,1480,9,4,1,5
17,1317,2.0,4,16,1337,4,7,1,0
3,1471,2.6666666666666665,1,17,1335,4,5,0,0
10,1300,1.3333333333333333,4,15,1323,2,2,4,3
10,1248,1.0,8,17,1308,3,7,2,0
9,1285,1.0,5,1,1421,6,1,2,2
11,1319,0.6666666666666666,3,8,1317,3,4,0,0
7,1457,1.3333333333333333,5,20,1254,2,8,2,0
4,1349,3.0,5,6,1359,4,2,4,0
12,1249,0.6666666666666666,3,11,1274,0,5,1,0
13,1329,1.3333333333333333,4,6,1360,5,2,1,1
15,1297,1.0,6,5,1413,7,1,1,3
3,1479,2.3333333333333335,1,7,1441,4,2,3,1
19,1309,2.0,4,9,1319,2,5,2,2
18,1242,2.0,5,8,1343,0,4,1,3
12,1245,0.3333333333333333,4,11,1278,6,4,1,0
2,1479,2.0,2,19,1268,2,6,4,2
15,1249,0.3333333333333333,4,12,1323,4,9,1,0
1,1415,1.6666666666666667,1,16,1351,3,11,2,0
4,1410,2.6666666666666665,5,10,1299,3,3,2,2
11,1295,0.6666666666666666,2,1,1415,6,1,1,2
8,1357,1.6666666666666667,3,1,1477,6,3,0,2
12,1324,0.6666666666666666,9,4,1381,4,4,3,5
10,1274,2.6666666666666665,5,1,1473,6,1,0,2
5,1399,2.0,2,20,1259,2,2,2,0
9,1319,1.3333333333333333,5,14,1333,5,4,1,0
16,1350,1.3333333333333333,8,19,1307,3,3,1,4
4,1355,1.0,3,15,1226,2,4,2,0
18,1269,0.6666666666666666,7,17,1251,5,8,0,2
6,1412,1.6666666666666667,4,13,1288,3,5,2,0
13,1236,0.6666666666666666,4,2,1452,7,3,2,3
14,1334,1.6666666666666667,5,8,1372,8,2,1,0
20,1311,1.0,2,11,1280,2,4,0,1
11,1329,1.0,9,5,1354,4,3,1,1
9,1304,2.0,5,2,1469,3,1,0,3
4,1393,1.6666666666666667,5,10,1274,9,4,2,0
15,1309,1.3333333333333333,11,19,1235,5,9,2,1
17,1258,0.3333333333333333,4,14,1305,1,3,1,1
1,1412,1.3333333333333333,1,16,1251,3,8,2,0
7,1449,2.3333333333333335,3,5,1377,7,3,1,2
8,1364,3.0,2,1,1413,6,7,0,1
4,1335,2.0,3,9,1289,6,4,2,1
7,1362,1.3333333333333333,8,12,1325,3,6,3,0
2,1480,1.0,1,4,1368,9,3,2,1
19,1226,0.6666666666666666,6,15,1329,2,3,3,3
14,1304,0.6666666666666666,3,6,1429,9,3,0,1
1,1458,4.0,6,17,1261,2,5,1,0
10,1273,1.0,4,18,1284,5,9,6,0
12,1272,0.3333333333333333,6,10,1240,2,4,1,1
15,1261,0.6666666666666666,6,20,1278,1,0,2,2
12,1273,0.6666666666666666,2,7,1445,6,2,2,3
19,1244,0.6666666666666666,7,1,1423,4,7,1,3
7,1364,1.6666666666666667,8,15,1325,1,4,1,1
14,1305,1.0,1,18,1335,5,8,1,2
6,1361,1.6666666666666667,1,10,1329,5,3,5,1
5,1364,2.3333333333333335,3,20,1282,1,2,0,1
2,1479,1.3333333333333333,4,11,1238,3,4,1,0
15,1257,0.6666666666666666,5,9,1283,4,5,0,3
13,1269,0.3333333333333333,7,17,1240,3,5,0,1
1,1463,3.6666666666666665,6,2,1383,12,2,2,1
2,1434,2.0,7,4,1479,8,7,0,0
9,1268,1.3333333333333333,5,7,1403,4,7,2,3
11,1236,1.6666666666666667,2,4,1356,6,2,1,2
1,1397,4.666666666666667,2,15,1259,1,2,3,1
16,1329,0.6666666666666666,6,12,1273,1,3,1,1
20,1314,1.3333333333333333,6,14,1229,4,6,0,0
10,1337,1.0,2,12,1265,3,7,2,1
7,1416,1.0,2,17,1243,1,5,3,1
19,1357,1.3333333333333333,6,1,1455,10,6,2,4
19,1261,1.3333333333333333,2,6,1364,2,4,0,3
14,1217,1.3333333333333333,5,10,1272,4,4,1,1
11,1280,1.0,4,8,1421,2,4,0,3
7,1410,2.0,4,2,1397,10,5,0,5
3,1486,2.3333333333333335,3,1,1439,6,1,6,3
17,1243,1.3333333333333333,5,20,1309,4,6,0,0
6,1350,1.0,4,8,1290,4,7,1,1
3,1364,2.0,1,19,1345,3,5,4,1
2,1482,3.0,7,19,1259,3,1,2,1
14,1280,0.0,5,16,1311,3,7,1,0
12,1274,1.3333333333333333,4,13,1340,3,6,0,0
10,1227,1.6666666666666667,4,12,1274,3,4,1,1
18,1317,0.6666666666666666,7,10,1275,5,4,2,0
1,1439,2.3333333333333335,0,5,1365,8,3,1,1
9,1445,1.3333333333333333,5,7,1370,4,5,0,1
15,1293,1.6666666666666667,7,14,1217,3,7,0,2
12,1341,0.6666666666666666,4,3,1472,10,4,3,2
7,1275,1.0,8,4,1477,12,2,1,1
2,1393,3.0,7,17,1249,3,4,4,1
18,1252,0.6666666666666666,1,15,1256,2,5,2,0
20,1316,1.0,6,6,1410,4,9,1,2
11,1262,1.6666666666666667,7,7,1336,5,2,3,0
20,1314,0.3333333333333333,2,2,1471,8,3,3,4
14,1339,1.6666666666666667,7,15,1256,2,7,0,0
8,1280,1.6666666666666667,6,10,1300,4,2,2,3
9,1453,1.6666666666666667,4,5,1365,7,3,0,1
3,1405,2.6666666666666665,6,14,1293,5,3,5,1
1,1439,1.6666666666666667,1,10,1274,4,6,2,0
13,1301,1.6666666666666667,6,2,1473,9,1,2,3
18,1346,0.3333333333333333,9,6,1424,2,9,1,2
19,1252,0.3333333333333333,1,15,1254,4,6,1,0
9,1431,0.0,7,8,1455,6,3,2,2
10,1275,0.6666666666666666,5,4,1405,7,5,3,1
3,1468,4.333333333333333,1,12,1252,5,5,3,0
2,1475,1.6666666666666667,4,7,1319,5,4,3,1
15,1251,0.3333333333333333,6,18,1321,2,9,3,0
14,1293,1.3333333333333333,10,20,1252,1,2,1,0
4,1367,1.0,3,14,1333,6,4,4,0
15,1283,1.0,4,1,1442,4,1,0,3
10,1300,1.3333333333333333,2,19,1314,1,3,0,0
4,1363,1.6666666666666667,1,11,1301,6,4,2,1
11,1306,1.6666666666666667,6,12,1286,2,2,2,2
4,1463,2.6666666666666665,3,9,1435,1,1,6,0
15,1283,0.3333333333333333,2,5,1439,7,3,2,2
5,1381,0.6666666666666666,0,2,1411,8,3,3,3
14,1339,2.0,7,20,1304,3,2,2,0
8,1354,1.3333333333333333,2,15,1293,3,8,2,1
13,1272,0.6666666666666666,5,20,1256,0,4,0,1
18,1331,0.3333333333333333,9,10,1267,3,4,1,2
1,1440,1.3333333333333333,1,4,1291,7,2,2,0
17,1251,0.3333333333333333,3,2,1477,4,5,0,3
7,1430,1.0,0,9,1363,5,4,0,1
19,1321,0.6666666666666666,6,8,1457,11,3,1,0
13,1240,1.3333333333333333,1,17,1350,3,4,3,3
5,1465,2.3333333333333335,4,1,1395,8,1,1,0
3,1316,1.3333333333333333,2,12,1258,2,3,4,1
2,1421,2.0,5,17,1351,5,6,4,0
20,1259,0.3333333333333333,8,4,1381,4,1,0,0
2,1478,2.0,4,9,1295,3,4,2,2
9,1258,0.0,4,13,1283,2,4,2,0
15,1242,0.3333333333333333,11,16,1254,1,3,3,1
7,1370,1.6666666666666667,4,4,1437,3,3,0,0
12,1283,0.6666666666666666,6,13,1277,4,2,1,0
9,1344,1.6666666666666667,5,2,1479,9,3,2,0
14,1245,1.3333333333333333,3,12,1272,0,4,0,0
10,1301,0.6666666666666666,5,20,1255,2,9,2,0
16,1350,0.6666666666666666,4,5,1322,5,1,1,1
4,1477,2.3333333333333335,4,18,1226,2,7,7,0
9,1259,0.3333333333333333,3,19,1328,3,7,1,0
14,1363,1.6666666666666667,3,7,1462,6,4,1,3
1,1388,2.3333333333333335,2,3,1410,9,4,2,0
19,1326,0.6666666666666666,9,11,1336,6,6,2,1
4,1430,1.0,4,11,1248,2,2,1,0
9,1280,1.6666666666666667,4,15,1253,4,4,0,0
2,1479,2.6666666666666665,3,6,1475,8,5,2,1
19,1257,0.6666666666666666,9,1,1436,7,3,0,2
18,1315,1.0,7,15,1278,4,7,0,0
8,1457,1.3333333333333333,4,16,1348,0,2,3,2
1,1417,2.6666666666666665,4,12,1314,3,2,4,1
13,1298,1.0,4,3,1370,6,6,0,2
2,1317,1.6666666666666667,1,14,1349,6,3,2,0
19,1253,0.3333333333333333,7,14,1359,2,4,1,4
13,1286,1.3333333333333333,2,5,1430,2,4,0,2
10,1344,2.0,7,3,1400,6,3,2,2
10,1267,1.0,4,20,1325,2,8,4,0
14,1352,0.3333333333333333,5,11,1306,6,2,0,0
8,1446,1.3333333333333333,7,5,1321,5,0,1,1
5,1381,2.3333333333333335,7,8,1270,4,2,2,1
2,1470,2.0,2,14,1272,3,4,4,1
1,1438,2.0,3,18,1316,2,4,4,1
13,1229,1.6666666666666667,4,1,1473,9,5,1,3
4,1317,1.0,0,15,1346,5,4,2,0
18,1321,0.3333333333333333,3,3,1480,3,2,1,3
12,1307,2.0,2,1,1413,8,3,1,1
4,1428,1.3333333333333333,1,12,1230,2,4,0,3
3,1481,2.0,4,5,1377,7,4,3,1
1,1389,1.6666666666666667,4,19,1248,0,6,3,1
7,1264,1.6666666666666667,3,10,1266,5,4,0,0
17,1339,0.6666666666666666,5,16,1350,1,4,1,0
13,1283,1.0,3,10,1361,6,7,1,2
20,1314,0.6666666666666666,9,8,1460,4,6,1,2
4,1379,1.3333333333333333,2,16,1354,5,4,3,2
15,1348,0.6666666666666666,3,14,1232,1,3,0,1
20,1294,0.6666666666666666,9,2,1398,3,3,1,3
2,1428,1.0,1,3,1477,2,1,1,1
3,1333,0.3333333333333333,1,19,1252,3,5,2,0
12,1441,1.0,5,9,1291,4,3,1,2
6,1270,1.3333333333333333,5,16,1300,2,4,1,0
18,1338,0.3333333333333333,4,9,1283,1,2,1,2
7,1270,0.6666666666666666,3,3,1468,6,1,3,2
9,1249,2.0,2,1,1413,7,2,1,2
19,1263,1.3333333333333333,5,9,1274,4,3,0,2
1,1415,2.3333333333333335,2,9,1348,3,1,3,1
2,1475,1.3333333333333333,3,8,1449,2,1,4,1
15,1278,1.3333333333333333,3,1,1398,3,1,0,1
17,1248,0.3333333333333333,3,12,1289,2,5,0,1
13,1294,0.0,1,5,1368,1,0,2,3
13,1295,0.3333333333333333,3,20,1306,3,7,3,0
10,1361,1.0,1,9,1263,2,3,2,3
2,1384,1.3333333333333333,2,5,1333,1,2,0,1
1,1471,0.6666666666666666,2,16,1312,2,5,2,0
13,1274,1.0,5,1,1382,3,0,2,2
11,1327,0.6666666666666666,2,10,1301,2,1,0,0
5,1442,1.3333333333333333,2,17,1257,4,4,2,0
2,1428,0.6666666666666666,1,14,1325,3,3,2,0
20,1317,0.6666666666666666,5,1,1382,5,4,1,3
4,1348,1.0,2,2,1457,8,3,0,0
15,1270,0.3333333333333333,4,9,1262,3,4,1,1
14,1337,0.6666666666666666,4,19,1294,0,3,1,1
15,1300,1.3333333333333333,4,3,1364,1,4,1,2
5,1359,0.6666666666666666,2,2,1480,4,1,1,0
0,1304,0.0,1,0,1272,1,5,0,2
0,1371,0.6666666666666666,0,0,1455,4,1,1,0
0,1390,1.3333333333333333,4,0,1423,2,0,1,0
0,1479,2.0,3,0,1272,1,2,2,0
0,1309,0.6666666666666666,0,0,1343,2,2,0,1
0,1249,0.6666666666666666,3,0,1330,2,1,1,0
0,1352,0.0,4,0,1342,2,3,1,0
0,1265,1.0,4,0,1373,2,2,0,0
0,1237,0.3333333333333333,3,0,1294,1,2,3,1
0,1460,1.3333333333333333,1,0,1471,4,1,0,0
0,1413,0.3333333333333333,0,0,1272,1,4,1,0
0,1273,0.0,2,0,1472,4,0,3,2
0,1341,0.3333333333333333,0,0,1378,1,3,1,3
0,1341,0.0,1,0,1240,0,1,2,1
0,1333,0.3333333333333333,0,0,1306,0,1,1,1
0,1318,0.0,4,0,1252,2,0,0,0
0,1277,0.0,2,0,1319,2,2,1,0
0,1379,0.6666666666666666,2,0,1303,0,1,0,0
0,1292,1.3333333333333333,3,0,1395,1,0,0,1
0,1465,0.6666666666666666,0,0,1291,3,1,2,1
0,1481,0.0,0,0,1341,0,0,4,0
0,1233,0.0,0,0,1412,0,0,0,1
0,1472,0.0,0,0,1277,0,0,2,0
0,1382,0.0,0,0,1341,0,0,1,0
0,1252,0.0,0,0,1242,0,0,2,0
0,1312,0.0,0,0,1324,0,0,0,1
0,1283,0.0,0,0,1355,0,0,0,1
0,1301,0.0,0,0,1379,0,0,2,2
0,1399,0.0,0,0,1290,0,0,1,3
0,1354,0.0,0,0,1454,0,0,1,4
9,1341,1.0,2,6,1392,4,5,6,1
15,1321,0.6666666666666666,6,12,1269,2,3,2,0
2,1477,3.6666666666666665,2,7,1279,7,5,2,0
14,1205,1.6666666666666667,0,20,1186,3,9,5,1
18,1281,0.3333333333333333,6,4,1401,3,3,0,0
12,1369,1.3333333333333333,6,5,1361,2,4,0,1
10,1318,1.3333333333333333,4,8,1259,5,4,1,0
1,1422,0.6666666666666666,4,15,1296,2,0,3,1
16,1283,1.6666666666666667,8,19,1233,1,1,0,1
3,1423,0.3333333333333333,2,13,1292,5,1,4,1
3,1425,1.3333333333333333,3,15,1301,4,1,0,0
13,1309,0.6666666666666666,1,1,1377,5,2,3,0
8,1298,2.0,2,2,1477,10,2,2,4
4,1411,0.6666666666666666,5,3,1425,3,2,1,1
7,1279,1.0,6,15,1321,6,5,6,1
11,1270,0.3333333333333333,1,10,1360,5,5,1,2
6,1389,0.6666666666666666,6,18,1281,2,4,2,0
16,1298,1.6666666666666667,2,14,1205,6,3,0,0
20,1233,0.3333333333333333,8,17,1303,3,7,2,1
19,1234,0.3333333333333333,2,9,1341,4,3,0,0
5,1359,1.0,3,11,1314,1,5,1,3
3,1425,1.3333333333333333,1,8,1312,5,4,0,1
2,1474,2.0,2,20,1221,1,3,6,0
1,1401,1.3333333333333333,1,5,1359,2,2,1,1
11,1382,2.0,3,16,1290,4,6,0,2
9,1330,1.0,4,6,1385,5,4,3,0
16,1282,1.0,9,13,1309,3,0,1,1
15,1207,1.6666666666666667,3,7,1268,4,6,2,0
17,1283,1.3333333333333333,3,19,1234,0,3,0,1
14,1323,2.0,5,9,1270,1,2,1,0
12,1314,0.0,5,4,1402,0,5,1,2
17,1283,1.0,2,3,1425,5,1,1,3
1,1436,1.3333333333333333,1,12,1308,4,5,1,0
6,1391,1.6666666666666667,4,2,1451,7,6,0,1
9,1279,0.3333333333333333,3,20,1249,0,3,1,0
8,1298,1.3333333333333333,5,9,1328,4,3,2,0
18,1290,1.0,5,7,1279,5,4,2,1
5,1387,0.6666666666666666,1,19,1275,3,4,2,1
14,1322,2.0,6,10,1392,5,1,3,2
4,1424,1.3333333333333333,6,13,1313,4,3,0,1
16,1205,1.3333333333333333,3,14,1298,3,8,3,0
17,1210,2.0,2,1,1465,2,0,1,3
15,1295,1.0,5,5,1371,3,4,1,0
10,1378,1.0,1,4,1420,7,4,3,0
3,1426,2.3333333333333335,2,1,1454,4,1,0,0
7,1316,1.0,3,6,1384,3,2,2,2
13,1312,1.6666666666666667,7,5,1393,4,6,0,0
9,1340,1.3333333333333333,4,18,1255,2,5,1,1
19,1307,2.3333333333333335,5,10,1261,2,5,0,0
14,1297,0.3333333333333333,6,8,1306,4,4,2,3
11,1308,2.0,4,16,1295,3,8,0,2
20,1231,0.0,2,16,1215,7,3,0,1
2,1456,1.6666666666666667,6,15,1327,5,6,3,2
4,1437,2.0,6,10,1288,3,3,2,0
14,1246,0.3333333333333333,5,6,1379,4,4,1,3
9,1329,1.0,5,6,1316,4,1,2,1
18,1195,2.6666666666666665,7,8,1318,5,2,2,0
12,1380,1.3333333333333333,2,19,1253,0,3,1,0
11,1289,2.6666666666666665,3,13,1310,3,10,0,2
1,1460,2.0,3,3,1418,9,4,1,0
5,1359,1.0,6,13,1277,1,6,2,0
18,1237,2.6666666666666665,6,1,1458,6,4,0,1
3,1437,2.6666666666666665,2,4,1477,4,3,4,2
8,1319,1.3333333333333333,2,12,1377,6,1,1,1
9,1306,0.6666666666666666,5,10,1343,2,5,1,1
14,1310,0.6666666666666666,7,20,1208,5,5,2,3
7,1369,1.3333333333333333,6,15,1326,4,7,0,1
16,1294,0.3333333333333333,5,10,1289,7,3,1,4
5,1317,1.0,2,17,1286,3,6,2,0
19,1234,0.3333333333333333,2,2,1415,9,2,0,1
16,1326,1.6666666666666667,4,18,1242,6,6,3,3
11,1267,1.6666666666666667,3,4,1479,5,1,2,1
18,1230,0.3333333333333333,4,6,1378,6,7,0,0
15,1290,0.3333333333333333,6,13,1277,1,6,1,0
14,1317,0.6666666666666666,5,18,1276,3,7,1,4
8,1328,1.0,4,15,1288,3,4,3,1
3,1430,2.0,1,16,1323,6,2,3,1
19,1208,1.0,6,9,1301,1,4,2,1
11,1377,1.6666666666666667,3,6,1291,4,1,1,0
1,1486,1.6666666666666667,3,10,1340,3,3,2,1
2,1393,2.3333333333333335,2,5,1380,4,2,4,1
5,1421,1.6666666666666667,1,4,1441,6,0,1,2
19,1316,1.0,7,13,1355,3,4,1,2
15,1288,0.3333333333333333,2,1,1461,3,2,2,3
2,1472,1.0,3,13,1286,3,2,3,0
7,1390,1.6666666666666667,6,20,1209,2,4,4,3
10,1329,1.0,1,11,1283,6,3,1,2
6,1333,0.6666666666666666,2,18,1248,1,3,2,0
11,1266,0.3333333333333333,4,2,1406,7,1,1,2
16,1295,2.0,2,8,1334,3,4,0,1
8,1287,0.3333333333333333,7,17,1282,1,7,1,0
9,1341,1.6666666666666667,4,5,1418,6,1,0,1
1,1486,1.0,1,6,1315,1,3,1,1
4,1399,1.3333333333333333,2,6,1390,7,5,3,0
14,1369,0.6666666666666666,6,11,1295,1,6,3,0
12,1283,1.3333333333333333,4,19,1256,3,6,3,1
12,1327,0.6666666666666666,2,8,1328,5,1,1,0
17,1295,0.3333333333333333,3,16,1283,3,4,0,4
20,1199,1.0,6,15,1300,3,3,0,0
3,1393,2.0,2,10,1251,3,6,3,0
17,1252,0.3333333333333333,4,2,1485,8,2,1,0
18,1255,1.3333333333333333,4,6,1391,7,7,1,2
10,1302,1.0,5,1,1459,4,2,0,1
7,1391,2.0,6,9,1341,3,3,3,2
8,1313,1.3333333333333333,5,14,1372,2,5,2,0
18,1280,1.0,3,3,1400,6,2,1,2
11,1278,0.6666666666666666,6,3,1434,6,3,0,1
2,1472,3.3333333333333335,3,20,1273,3,5,2,0
4,1374,2.3333333333333335,3,19,1252,2,5,2,0
5,1333,0.0,3,12,1254,5,4,1,0
15,1300,1.3333333333333333,2,16,1299,0,4,1,1
17,1317,0.3333333333333333,5,13,1333,3,0,2,1
5,1372,1.6666666666666667,2,2,1475,10,2,2,1
3,1410,1.6666666666666667,4,14,1372,2,3,2,0
9,1302,1.0,3,12,1291,3,3,1,3
12,1334,1.3333333333333333,2,5,1313,1,2,1,0
10,1327,1.3333333333333333,6,15,1298,5,2,1,0
11,1293,0.6666666666666666,7,19,1317,2,6,1,0
3,1418,1.6666666666666667,4,16,1281,1,3,2,0
18,1252,1.3333333333333333,6,8,1332,3,4,0,1
7,1391,2.3333333333333335,4,8,1324,1,3,2,2
12,1373,0.3333333333333333,1,20,1273,2,6,2,2
5,1301,0.3333333333333333,1,6,1391,5,2,0,2
9,1341,0.6666666666666666,3,4,1444,7,3,2,1
16,1300,1.0,3,14,1334,4,5,0,0
14,1298,1.0,4,17,1260,3,4,2,1
13,1292,0.6666666666666666,2,3,1413,8,3,1,2
1,1486,1.3333333333333333,2,18,1252,3,7,1,1
18,1330,0.3333333333333333,9,9,1316,5,6,1,2
2,1480,2.0,3,11,1289,5,2,5,0
10,1312,1.6666666666666667,2,2,1473,2,4,1,4
4,1199,1.0,2,8,1284,4,3,0,0
3,1433,2.0,2,19,1246,4,7,3,1
1,1439,2.6666666666666665,2,12,1365,1,0,1,0
